step,phi_center_abs
0,0.00046922038445412366
1,0.0008912912791093903
2,0.001261083441353537
3,0.0015838442284636203
4,0.0018677525750314852
5,0.0021168134593444674
6,0.0023344100384792327
7,0.0025285303010264847
8,0.0026984876709803133
9,0.00284444422833107
10,0.002975653699577025
11,0.0030886632144208064
12,0.003185315422320515
13,0.003269194163837358
14,0.0033436599355153654
15,0.0034061978200835966
16,0.0034628049319332483
17,0.003510246869224543
18,0.0035530647960242195
19,0.0035901449326190197
20,0.0036223980952250455
21,0.0036475424801982693
22,0.003666808452268454
23,0.003680980294061138
24,0.0036934151458964375
25,0.00370118200188245
26,0.003704445031475162
27,0.0037058380562651583
28,0.003705090530824566
29,0.003702911431456968
30,0.0036968872645886004
31,0.003688976061136478
32,0.0036791597490331094
33,0.0036673825299155726
34,0.0036537709582491282
35,0.0036383905811855537
36,0.0036215686883081244
37,0.003604548618870679
38,0.0035873076708786387
39,0.0035704008535878727
40,0.00355331562028233
41,0.003535779757882264
42,0.0035157028868439766
43,0.0034957459402836844
44,0.0034745623761391685
45,0.0034546857567755605
46,0.003435825151156911
47,0.003415718660307458
48,0.003395721886131715
49,0.0033762387042405783
50,0.0033579651355380422
51,0.0033386302864296096
52,0.0033183916124671013
53,0.0032985571655725827
54,0.003278846545683963
55,0.003257940523315887
56,0.003236661467043327
57,0.0032151964760103995
58,0.0031928997353410106
59,0.0031696308129324268
60,0.0031463727572856198
61,0.003123041277449216
62,0.0031006173216920523
63,0.0030793161404411673
64,0.0030590920288452745
65,0.003038794818762598
66,0.0030181080176177794
67,0.002997201786255818
68,0.0029764882217195045
69,0.002955398245703994
70,0.0029352001944133272
71,0.002914519528079945
72,0.0028941199995242335
73,0.002873663360697508
74,0.0028537979269416523
75,0.002834563016691688
76,0.0028150051210538624
77,0.0027957884977160116
78,0.002776323333207062
79,0.0027572000296997726
80,0.002738308193070064
81,0.0027196127006861963
82,0.002701292862137153
83,0.002683544774317325
84,0.0026660823986085712
85,0.0026494730885122156
86,0.0026325872908526
87,0.0026152035499776246
88,0.002598396915879296
89,0.0025818859502234103
90,0.002565847602335196
91,0.0025497704012419882
92,0.00253364383903663
93,0.0025177671365203755
94,0.002501819355230399
95,0.0024865238013415994
96,0.0024721616221080375
97,0.002457734355803576
98,0.002443863188830473
99,0.0024300350139607563
100,0.0024165899223920857
101,0.0024036523803912043
102,0.0023910545316168535
103,0.002378627773118576
104,0.0023670130845065028
105,0.0023553357320278807
106,0.002344022326262077
107,0.0023322784520652595
108,0.0023202924284315175
109,0.002308953708632338
110,0.002298200254609441
111,0.002287549336456101
112,0.002276955694366841
113,0.00226673640997464
114,0.002256913977699878
115,0.002247102489287468
116,0.0022372440258746043
117,0.002227789165260484
118,0.002219538460923106
119,0.0022108427272710734
120,0.0022019263622241117
121,0.002193157285408697
122,0.002184387235117545
123,0.0021756752614379834
124,0.0021666668919744104
125,0.002157453916690191
126,0.0021494651878058656
127,0.0021418193673050346
128,0.0021344769884189467
129,0.002127456407399862
130,0.002121078564906353
131,0.0021145695209040917
132,0.0021083726410373116
133,0.0021015965322715453
134,0.00209483167060321
135,0.002087814441855287
136,0.0020806845763751583
137,0.0020738100398763797
138,0.0020676401370441494
139,0.002061974646709041
140,0.002057114614849355
141,0.002052384718009855
142,0.002048309787546854
143,0.0020448579178908286
144,0.002041583205837408
145,0.002039221562102847
146,0.0020369309989743444
147,0.002034551591941521
148,0.0020316657840712673
149,0.0020292591998854366
150,0.0020264678953467253
151,0.0020234838556722817
152,0.0020204501678467166
153,0.0020174938946465907
154,0.002014029455818124
155,0.002010926052947726
156,0.002007400814530738
157,0.0020045173249091503
158,0.002001566874749046
159,0.001998521880805299
